,product,topic,review_count,topic_coherence,top_words,best_review,best_review_fit,top_bigrams_pmi,top_bigrams_freq,top_trigrams_pmi,top_trigrams_freq
4,B005K4Q34S,4,3,0.4874721324088804,"['flavor', 'enjoyable', 'favorite', 'cappuccino', 'hazelnut', 'try', 'also', 'would', 'think', 'deliver']","for an enjoyable change from a coffee routine, i thought i would try this cappuccino.  what also caught my attention was ""hazelnut""..a favorite flavor for me. this product delivers very enjoyable, full flavored as hoped for.",0.7410658,"['! after', 'pleased !', 'they are', 'are very', 'they very', 'i them', 'very !', 'when i', 'cups ,', 'for .']","['! after', ', are', ', they', '. this', 'are very', 'cups ,', 'for .', 'i them']","['! after trying', 'pleased ! after', 'very pleased !', 'they are very', ', they are']","['pleased ! after', 'they are very', 'very pleased !']"
5,B005K4Q34S,5,4,0.446662545228968,"['attention', 'ingredient', 'oil', 'hydrogenate', 'artificial', 'consider', 'syrup', 'espresso', 'vegetable', 'trans']","ingredient: partially hydrogenated vegetable oil (may contain coconut, soybean, sunflower, palm and/or canola), sugar, corn syrup solids, instant coffee, sodium caseinate, salt, natural and artificial flavors, cocoa (processed with alkali), dipotassium phosphate, cornstarch, mono- and diglycerides, silicon dioxide, soy lecithin, artificial color, ""sucralose"".",0.9764953000000002,"['which ?', '20 %', 'corn syrup', 'instant coffee', '? )', 'hydrogenated vegetable', 'oil (', 'there no', 'vegetable oil', 'trans fat']","['of cups', '. is', 'artificial ,', 'of the', 'the cups', ') ,', ', and', ', corn']","['( which ?', 'which ? )', 'vegetable oil (', '? ) and', 'there is no', 'is no level', ', corn syrup', 'corn syrup ,', 'instant coffee ,', 'of the cups']","['? ) and', 'corn syrup ,', 'instant coffee ,', 'is no level', 'of the cups', 'the of the', 'there is no', 'vegetable oil (']"
6,B005K4Q34S,6,19,0.43753389258544784,"['sweet', 'bad', 'review', 'taste', 'usually', 'sugar', 'tooth', 'way', 'kind', 'fake']","it has that super sweet fake marshmallow in cereal taste. it is not great for coffe, but kids would probably love it. i was hoping to actually taste the hazelnut. all you taste is sweetness. it is an overload of the taste buds in all the worst ways. day one was okay, then progressively it gets worse and worse until now i feel like i have to write a review about it and i do not usually write reviews.",0.6650991999999999,"['diet soda', 'gas station', 'hydrogenated oil', 'k cup', 'additional milk', 'christmas gift', 'drinking diet', 'milk sugar', 'sugar needed', 'grove square']","['. it', ', but', 'and i', 'i this', 'it i', '. if', '. is', '. you']","['drinking diet soda', 'additional milk sugar', 'no additional milk', 'additional milk or', 'additional or sugar', 'or sugar needed', 'milk or sugar', 'no additional or', 'christmas gift my', 'no milk or']","['. it is', '. it has', 'it , i', 'it is not', 'milk or sugar', ', it is', '. additional milk', '. i trying']"
7,B005K4Q34S,7,20,0.41061196011732254,"['change', 'good', 'price', 'tasting', 'buy', 'bit', 'one', 'convenient', 'wish', 'box']",the box had been opened before and was taped with scotch tape several of the kcups were leaking into the box and had to be tossed that is the first time that has happened but i was very disappointed.,0.9388880999999999,"['by mixing', 'getting rid', 'hot chocolate', 'regular k', 'have tried', ""`` ''"", 'am getting', 'am rid', 'better than', 'sickenly sweet']","['it is', 'this is', ', i', 'coffee .', 'coffee i', 'the price', '! i', ', but']","['am getting rid', 'box by mixing', 'by mixing with', 'getting rid of', 'getting rid this', 'this by mixing', 'a hot chocolate', 'a regular k', 'by mixing it', 'ever buy again']","['! ! the', '! i wish', ', but i', '. i am', '. i bought', '. i have', '. this is', 'buy again .']"
8,B005K4Q34S,8,31,0.363284638141563,"['taste', 'one', 'would', 'artificial', 'recommend', 'know', 'get', 'box', 'people', 'like']","in two words...awful and artificial.  i did not find any place i could find out what the ingredients were in this until after i got it and it tasted so weird.  i know, i should have checked it out first, but i did not even suspect artificial ingredients would be a concern.  anyway, it is non returnable but amazon did refund my money for this because to us, it is not fit for consumption.",0.9704298000000001,"['ammount sweetness', 'caramel flavored', 'day-old roll', 'especially who', 'everyone especially', 'hydrogenated oils', 'perfect ammount', 'reviwers mentioned', 'stay away', 'a+ 5']","[', i', '! !', ', and', ', but', '. it', 'i would', '. is', 'it is']","['perfect ammount sweetness', 'blend -- stay', 'caramel flavored ones', 'especially who normally', 'other reviwers mentioned', '... .. yummy', 'downtown milwaukee ...', 'especially people who', 'everyone especially people', '-- stay away']","['. i would', '. it is', 'i did not', 'in the .', '. this is', 'i do not', 'i would recommend', ', but i']"
9,B005K4Q34S,9,25,0.3568458542982394,"['make', 'use', 'buy', 'keurig', 'sweet', 'would', 'like', 'taste', 'drink', 'cannot']","first of all, tasted pretty good.  but, contacted a few keurig k-cup authorized on-line  sellers and was told by all that grove square are not approved by keurig and using them will void the warranty on your brewer. was told they are a ""pirated"" product.  upon inspection, i discovered that the content are powdered milk, sugar, artificial flavors and instant coffee!  not even real coffee. not sure if i will buy again but does taste like cafe vienna instant coffee products with the convenience of keurig. all authorized on-line sellers cannot carry them due to contracts with keurig. guess, buy at your own risk.",0.9830243000000001,"['authorized on-line', 'authorized sellers', 'next time', 'on-line sellers', 'our favorite', 'grove square', 'makes sick', 'waste money', 'hot chocolate', 'only reason']","[', i', 'and it', 'this is', ', but', '! i', '. not', 'i it', 'i not']","['authorized on-line sellers', 'grove square cappuccino', 'makes you sick', 'only reason for', 'waste of money', 'waste money !', 'they were all', 'the grove square', 'a waste money', 'will buy again']","[', i would', ', this is', '. do not', '. i have', '. i it', '. i would', 'and it was', 'it . i']"
10,B005K4Q34S,10,249,0.31711521191027453,"['like', 'taste', 'cappuccino', 'k', 'get', 'good', 'buy', 'station', 'one', 'instant']",this is the first coffee i tried when i got my keurig.  i was so disappointed in the flavor; tasted like plastic (like drinking bottled water that was left in a hot car).  i thought maybe i had not cleaned the keurig enough so i put through more water and brewed another cup...same horrible taste.  i would not recommend this brand to anyone.,0.9713537,"['apple cider', 'corn solids', 'defeats purpose', 'dispensed half-cup', 'packet swiss', 'reasonably priced', 'required cleaning', 'such required', ""'real '"", 'corn syrup']","['this is', '. it', '. is', ', i', '. this', 'i not', 'coffee .', ', but']","['corn syrup solids', 'packet swiss miss', 'required special cleaning', 'such required special', 'swiss miss etc', 'partially vegetable oil', 'hydrogenated vegetable oil', 'partially hydrogenated oil', 'partially hydrogenated vegetable', 'called gets clogged']","['. i not', ', it is', '. i am', '. if you', 'i do not', 'the gas station', '. i the', 'gas station .']"
11,B005K4Q34S,11,177,0.3130179881527765,"['great', 'love', 'cappuccino', 'price', 'taste', 'grove', 'square', 'k', 'good', 'like']","i ordered the grove square cappuccino cups, hazelnut.  the price was right, so i figured why not.  i prepared a cup & had to run out, so i took it with me, i took a few sips & it was really yummy. i had to run in for a short meeting & left the cup in the car.  it was a cool day & when i got back to the car, my coffee was cold. i picked it up & took a sip, i was pleasantly surprise at the creamy cold taste, it was fabulous.  so now i drink it cold & hot. very satisfied with the taste & creamines. so glad i tried it.  thanks amazon.  sylvia lorenzano",0.9809026,"['foods international', 'general foods', 'general international', 'growing slimy', 'slimy green', 'apple cider', 'drip down', 'single serve', 'look forward', 'many brands']","['! !', '. is', '. it', 'this is', '! i', '. this', 'it .', 'i have']","['general foods international', 'yourself growing slimy', 'preservatives ... yum', 'growing something slimy', 'something slimy green', 'caramel apple cider', 'save alot money', ""single serve ''"", 'yourself growing something', 'yourself something slimy']","['. this is', '. i have', '. i love', '! i love', 'coffee . i', 'french vanilla cappuccino', '! ! this', '. i this']"
0,B0013A0QXC,0,0,0.7123548459625795,"['also', 'wonderful', 'favorite', 'convenience', 'instead', 'though', 'nothing', 'pad', 'bring', 'mug']",none,,[],[],[],[]
1,B0013A0QXC,1,2,0.6137123550153103,"['package', 'point', 'back', 'truly', 'flavour', 'colombian', 'popular', 'except', 'sensor', 'average']","the coffee had a deep flavor and was pretty good, but definitely not your neighborhood coffee shop espresso.it will do in a pinch.",0.4173893,"['change !', '! !', '! the']",['change !'],"['some change !', 'change ! !', '! the coffee', '! ! the', '! ! !']","['change ! !', '! the coffee', 'some change !']"
2,B0013A0QXC,2,4,0.4164058445466564,"['get', 'love', 'pod', 'every', 'morning', 'look', 'drink', 'favorite', 'save', 'make']",i love getting my pods via amazon through the club plan.  this saves me money and i get to drink my favorite coffee every morning.  this coffee tastes wonderful and also foams which makes it look elegant.,0.8692633,"['i getting', 'love getting', 'senseo coffee', 'this coffee', 'to my', 'is the', 'i love', 'love this', '. this', 'it the']","['love !', 'this coffee', '! !', '. i', '. this', 'coffee i', 'i getting', 'is the']","['i love getting', 'love this coffee', '! love !', 'love ! !', 'love ! love', 'love love !']","['love ! !', 'love ! love', 'love love !', 'love this coffee']"
3,B0013A0QXC,3,420,0.39827737250848555,"['pod', 'cup', 'good', 'use', 'roast', 'like', 'one', 'taste', 'flavor', 'blend']","okay, so i like a strong cup of coffee.  i tried the senseo dark roast and it was very good -- bold, but smooth taste.  the breakfast blend was really weak and tasted a little bit like wet cardboard or, as the peanuts comic once said, like hot water with a brown crayon in it that needed more crayon.  i even used two pods for the smaller cup of coffee and it was still way too wimpy for me.  it still had the nice crema layer, it just had no taste.  i realize everyone has different coffee preferences.  but for someone who likes a stronger, more espresso-like coffee, i would tell them to steer clear of this roast.",0.9860906999999999,"['dunkin donuts', 'egg nog', 'fair trade', 'late nights', 'reunion island', 'wolfgang puck', 'grindmaster opod', 'sara lee', 'trade organic', 'environmentally friendly']","['coffee .', '. the', 'i have', 'the senseo', 'the coffee', '. is', 'of coffee', '. it']","['fair trade organic', 'flavour -- jan', 'hawaii ... .just', 'fill travel mug', 'late nights )', '... .just look', 'subscribe save program', '& save program', 'box six packages', '... .guess everyone']","['. i have', '. this is', 'coffee . i', '. i the', 'the dark roast', '. i am', 'of coffee .', 'i have been']"
4,B0013A0QXC,4,1,0.35162612964590245,"['cup', 'rich', 'make', 'maker', 'morning', 'dark', 'froth', 'cream', 'sip', 'relaxed']","dark rich coffee between your lips, sipping slowly..................aah! my senseo coffee in my senseo coffee maker , frothing the cream in the cup makes me so relaxed, but energized in the morning!",0.9444199000000001,"['my senseo', '... aah', 'my coffee', 'senseo coffee', 'slowly ...', '... ...', 'in the']","['in the', 'my coffee', 'my senseo', 'senseo coffee', 'slowly ...']","['sipping slowly ...', '... aah !', 'my senseo coffee', '... ... aah', 'slowly ... ...', '... ... ...']","['slowly ... ...', '... aah !', 'my senseo coffee', 'sipping slowly ...']"
5,B0013A0QXC,5,115,0.35063331004402853,"['amazon', 'price', 'store', 'order', 'pod', 'find', 'buy', 'purchase', 'year', 'local']","i have not been happy with my order. i love this senseo coffee but cannot find the sumatra flavour in the stores. my first order was disappointing.apart from two of the bags, every bag had one pod with a tear in it making it unusable. the other two bags... one had no torn pods and the other had two torn pods. so i am averaging one unusable pod per bag which bumps up the cost of the coffee. i find this unacceptable but will see how the second order pans out as i have already received it.if i have the same problem i will cancel future orders and buy my coffee elsewhere.",0.9838606,"['1euro= 1.30', 'euro 1euro=', 'worry running', 'dropping euro', 'froth top', 'sara lee', 'urgently review', 'post office', '6 pack', 'subscribe save']","['it is', 'i have', 'senseo coffee', ', i', 'the coffee', 'coffee .', '. the', 'i am']","['dropping euro 1euro=', 'needs urgently review', 'urgently review its', 'current september 2010', 'coupon target prints', 'worry about running', 'because dropping euro', 'reassessed because dropping', 'worry running out', '1 coupon target']","['. i have', 'senseo coffee pods', '. i love', '. i this', 'coffee . i', '. i am', 'amazon ! !', 'my senseo coffee']"
0,B000NMJWZO,0,1,0.6214610111336254,"['surprise', 'include', 'rise', 'important', 'less', 'pricey', 'imagine', 'accurate', 'else', 'amount']",this mix makes anything you can think of!  i cannot imagine living gluten-free without it.  do not hesitate to give it a try!,0.37473541,[],[],[],[]
1,B000NMJWZO,1,1,0.568175179676068,"['sugar', 'prefer', 'mixed', 'pure', 'live', 'thank', 'celiacs', 'read', 'bit', 'soon']","this pamela's ultimate baking and pancake mix is just wonderful.  normally i believe pancakes are inferior to other breakfast foods such as waffles, hashbrowns and even cereal, but this particular type of pancake mix is right on the money and tastes delicious.  i strongly recommend it for all pancake lovers and haters!  you will not be hating pancakes after trying this delicious stuff!  if you still desire a hatred towards pancakes after a full belly at the breakfast table you must be completely out of your gourd!",0.49928674,"['. i', 'mix is', 'pancake is', 'pancake mix', 'pancakes after', '! you']","['mix is', 'pancake is', 'pancake mix', 'pancakes after']",['pancake mix is'],[]
2,B000NMJWZO,2,524,0.5307513543937075,"['use', 'pamela', 'recipe', 'good', 'great', 'love', 'flour', 'like', 'try', 'bread']","i have been on a gluten-free diet for the past 2 months.  most of my cooking has been from scratch so i love this mix as i use my same recipes and do not even altar them at all.  i use this mix for my favorite roll and cut biscuits.  my favorite muffin recipe is the one on the back of the sack which is pamela's sour cream coffee cake.  i use muffin tins and do not use the glaze.  this cinnamon and raisin filling is good but i also leave this filling out sometimes and add chocolate chips or blueberries for variety.  i also found a pie crust recipe on the internet that uses almond flour and brown rice flour.  i use pamela's for the brown rice flour and it was great for our pecan pie at thanksgiving.  at christmas, i will put foil over the crust as it browned too much before the pie was done.",0.9885599,"['betty crocker', 'grainless aluminum-free', 'room temp', 'senior citizen', 'agave nectar', 'fall apart', 'firm surface', 'onion rings', ""dug 'em"", 'apple crisp']","[""pamela 's"", 'gluten free', 'this mix', ', and', '! !', 'this is', ', ,', 'it is']","['concocted $ mixtures', 'bob red mill', 'potato starch grainless', 'cultured buttermilk natural', 'grainless & aluminum-free', 'soda sea salt', 'dairy tree nuts', 'tapioca starch sweet', 'starch grainless &', 'double batch freeze']","['. this is', '. it is', ""pamela 's baking"", 'is the best', 'gluten free .', 'this is the', "". pamela 's"", 'i have tried']"
3,B000NMJWZO,3,6,0.5261001389658843,"['pamela', 'bag', 'even', 'bake', 'cooky', 'one', 'gum', 'xanthan', 'worth', 'baking']","do not even bother with other gluten-free baking mixes - this one's the best!  why i love it:  1) excellent taste.  i have experimented with other gluten-free mixes and there is usually something ""off"".  i even tried one that had a strange, subtle metallic flavor.  i have fooled gluten eaters with pamela's - they could not differentiate from gluten pastries.  2) anyone who is ever had to bake for a gluten-free diet knows the annoyance of procuring and figuring out xanthan gum.  in pamela's case, the xanthan gum's already included in the mix, so there is one less thing to worry about.  i tried baking cookies without pamela's mix and forgot the xanthan gum.  surprise, surprise, my cookies did not rise.  so this is important.  3) versatility.  so far, i have made pancakes, scones, crepes, chocolate chip cookies, pizza crust and cakes with pamela's.  the range of what you can make with this mix is amazing.  any time i have to create a gluten-free version of an old favorite food, i can probably create something using pamela's.  4) for what it is worth, the recipe ideas on the back of the bag are very helpful - and accurate.  i have gotten so annoyed by inaccurate recipes on food packages.  by contrast, i have found the ingredient amounts on the bag of the mix bag to be good.  as with most gluten-free prepared mixes, pamela's is a little pricey.  even with this discounted deal of 3 bags, you are still paying nearly $15 a bag.  but the bags themselves are pretty big - it takes me weeks to go through 1 bag, but i am an amateur baker.  if you are a professional or you bake more often than the average person, your needs will of course be different.  also, the sheer quality makes the price worth it.  i cannot imagine baking with anything else now.",0.8199226999999999,"['your will', 'xanthan gum', 'chip cookies', 'bag but', 'gluten-free mixes', 'other gluten-free', 'by far', 'if you', 'use it', 'with other']","[""pamela 's"", 'gluten free', ', i', '. have', 'free .', 'the best', 'the of', 'this is']","['other gluten-free mixes', 'with other gluten-free', 'is by far', 'the xanthan gum', 'by far the', 'have to create', 'i use it', 'xanthan gum .', '. if you', 'for gluten free']","['. i tried', ', i have', '. i even', '. i it', '. i use', '. if you', "". pamela 's"", 'baking i have']"
4,B000NMJWZO,4,2,0.4079875033789344,"['different', 'old', 'ingredient', 'version', 'big', 'strange', 'figure', 'worry', 'baker', 'food']","personally, i prefer the gluten free products from bob's red mill. this one did not taste as good or as fresh. i will stick with bob's.",0.4427621,"[""bob 's"", 'has been', 'my son', '. this']","['has been', 'my son']",[],[]
5,B000NMJWZO,5,8,0.32844254131189354,"['say', 'flavor', 'sweet', 'try', 'best', 'real', 'absolutely', 'add', 'excellent', 'quite']","before i say anything, i should let you know that this is the very first pre-mixed gluten free flour i have tried. with that said, this mix makes absolutely delicious pancakes that are best enjoyed with real, pure maple syrup. in fact, i quite prefer the pancakes from this mix to those containing gluten. my only complaint is that when i bake with them, the sweet flavor of the mix can be a bit overpowering. if you adjust the amount of sugar added, this becomes less of an issue. overall, this is an excellent mix!",0.8713438,"['add bunch', 'lodge griddle', 'lodge logic', 'logic griddle', 'maple syrup', 'free !', 'gluten free', 'griddle you', 'have tried', 'a bunch']","['is the', 'this is', 'i have', 'it is', 'this mix', ', this', 'is that', 'that is']","['lodge logic griddle', 'gluten free !', 'logic griddle you', 'a lodge griddle', 'a lodge logic', 'a logic griddle', 'add a bunch', 'add bunch of', 'bunch of ingredients', '! the texture']","['. the thing', '. with that', 'a bunch of', 'a lodge griddle', 'a lodge logic', 'a logic griddle', 'add a bunch', 'add a of']"
0,B000KV61FC,0,0,0.7024080960676234,"['people', 'buddy', 'dangerous', 'result', 'pass', 'fit', 'normal', 'brand', 'maybe', 'shepherd']",none,,[],[],[],[]
1,B000KV61FC,1,5,0.5755672397231756,"['purple', 'etc', 'probably', 'pull', 'waste', 'two', 'review', 'without', 'bore', 'worry']",my min-pin shows absolutely no interest in this item. he is usually very receptive to anything that dispenses treats.,0.9181698,"[""`` ''"", 'two dogs', 'at all', 'making it', 'plastic rope', ', but', 'that what', 'my loves', 'my pet', 'this toy']","['this toy', 'i have', 'plastic rope', 'rope and', 'the rope', ', but', ', i', '. am']","['at all .', 'plastic rope and', 'the plastic rope', 'this toy does', 'toy does not', 'does not the', 'this does not', 'this toy not', 'i am not', '. i am']","['at all .', 'does not the', 'i am not', 'plastic rope and', 'the plastic rope', 'this does not', 'this toy does', 'this toy not']"
2,B000KV61FC,2,0,0.5627639886174389,"['supervise', 'extremely', 'disappoint', 'cause', 'chase', 'n', 'carpeted', 'brittle', 'delight', 'bare']",none,,[],[],[],[]
3,B000KV61FC,3,6,0.5286693994748863,"['rope', 'work', 'get', 'really', 'chew', 'treat', 'day', 'last', 'still', 'play']","my dog really enjoyed this. she spent hours trying to get the treats out. but in the first 10 minutes she chewed the plastic 'rope' in half out of frustration. so now the toy does not work as intended, but still i put her dog food in there since i know she will be able to get it out pretty easily, it will just take more work than the bowl. this is a really great toy, just wish the rope would have lasted a day. so be sure to supervise play before you leave your dog with this one.",0.9536583000000001,"['shares !', 'chewing on', 'food in', 'have a', 'able to', 'hours to', 'i put', 'to get', 'toy not', 'this is']","['the rope', 'to get', 'to the', '! i', ', this', '. dog', '. i', '. so']","['! i bought', 'dog shares !', 'shares ! i', 'hours to get', 'to get the', ', this one', 'it , but']","['dog shares !', 'hours to get', 'it , but', 'shares ! i', 'to get the']"
4,B000KV61FC,4,1,0.511418234987112,"['jar', 'puzzle', 'base', 'touch', 'often', 'pound', 'barely', 'unless', 'afraid', 'tip']",this  is  too big  for dogs  under  15 pounds and  has  not  proven effective for us,0.8499926,[],[],[],[]
5,B000KV61FC,5,1,0.5060115124805916,"['container', 'change', 'block', 'cord', 'size', 'otherwise', 'stop', 'walk', 'enjoy', 'receive']","our dog chewed through ate the vanilla infused rope.  ropes do not show on x-rays and ultra sound.  the dog was vomiting up to 15 times a day.  day 3 - our dog could not walk any more. luckily our vet convinced us to do exploratory surgery and found the rope knot in our dog's intestines.  it is a very hard knot that will tear the intestines.  if not for this surgery, our dog would had died from the obstruction.",0.57447106,"['our dog', 'intestines .', 'the .']",['the .'],[],[]
6,B000KV61FC,6,0,0.4334203511871242,"['rough', 'wood', 'beagle', 'soft', 'pay', 'prefer', 'disappointed', 'spike', 'else', 'cotton']",none,,[],[],[],[]
7,B000KV61FC,7,0,0.3993962558466778,"['maybe', 'render', 'strategy', 'fragile', 'fly', 'release', 'useless', 'siberian', 'construction', 'kick']",none,,[],[],[],[]
8,B000KV61FC,8,0,0.39410123663117747,"['lid', 'proof', 'finish', 'gulp', 'breakfast', 'somewhat', 'breed', 'loose', 'bullet', 'short']",none,,[],[],[],[]
9,B000KV61FC,9,543,0.35426764649374504,"['get', 'treat', 'rope', 'food', 'jug', 'one', 'love', 'bottle', 'keep', 'would']","we bought this for our 5 month old lab to keep her from inhaling her dinner in 5 seconds flat. we have now purchased 2 more as gifts for other dog owners.  it took our dog a day and a half to figure this toy out. at first she barked at it since she was frustrated that she could see and smell her kibble but could not get to it. after a few happy mistakes with pawing at it and watching us pull the rope, she caught on. now it takes her 20 minutes to eat her 1.5 cups of kibble inside.  great features: - durable and easy to wash nalgene type material - ""rope"" is actually a flexible rubber stick, making washing/sanitizing easy - screw-off bottom makes loading up the toy simple - translucent bottle so you can see how much kibble is left - can hold all sorts of sizes of kibble  challenging feature: - it can sometimes take a few tries to get the bottom screwed back on b/c the threads are narrow. but, then again the bottom has never fallen off and the dog cannot figure out how to unscrew the bottom.  we had tried other 'treat balls' in the past, but found that they could not hold enough kibble to keep the activity going for very long. other treat ball products were either to big or small for our dog's kibble, making getting the food out either way too easy (it fell right out) or too hard (it took a human with thumbs to get it out). finally, the other treat balls were a solid rubber which meant in order to know if anything was left you had to pick it up and shake it. these were the kinds that we impossible to clean as well.  we highly recommend this product. so does roxxee, our dog, who still finds eating to be a fun activity.",0.99395937,"['ball-like bulge', 'gon na', 'vacuum cleaner', 'nubby football', 'st. bernard', 'basset hound', 'cream cheese', 'fully dries', 'ping pong', 'separation anxiety']","['the rope', 'to the', 'this toy', ', but', '. the', 'it .', 'to get', ', and']","['..uuummm ... .yet', 'ping pong balls', 'route canal !', 'word warning :', 'length : 0:19', 'length : 0:29', 'length : 0:37', 'length : 0:48', 'length : 1:01', 'length : 1:06']","['get the out', '. i have', 'the treats out', 'get the treats', 'the of the', 'to the treats', 'it is a', '. my dog']"
0,B001EO5Q64,0,272,0.5426867656640615,"['coconut', 'love', 'great', 'one', 'get', 'cook', 'like', 'skin', 'jar', 'try']","nutiva's brand of organic ev hexane-free coconut oil is awesome. first, i admit it is the first and only one i have tried, but after reading scores of reviews and my holistic health practitioner suggesting i take in 2 tbsp. a day, i wanted the best. and at amazon, you get the best prices, especially with subscribe & save (how great is that?)!  when i opened the jar the very first time, i was amazed at the deliciously fresh coconut aroma. it is intoxicating! i do like coconut, so that helps. but it took me a while to get up the nerve to heat it up and pour it into my frozen fruit smoothie (frozen banana, strawberries, blueberries, juice). i thought somehow it had solidify back up and i would get big chunk-o-fat globules in my shake. not at all!  when i heated it up on the stove so that it had liquify, the scent was of toasted coconut (mmmm, so yummy), so i thought it had taste great in my smoothie. what surprised me was that it added no taste at all. i am now using it every day, as suggested.  then it took me a while to try frying with it because i figured it had impart mild coconut flavor to my savory dishes (potatoes, chicken, eggs), which i would not want. but i just tried it over the past two days, a little with scrambled eggs and a lot with searing boneless breasts of chicken (which were finished in the oven on a tray coated with more coconut oil). i tasted zero coconut flavor in any of it! i am so psyched about this! so now i will be using organic olive oil for dressings and other raw applications and coconut oil with nearly everything else.  also, i read that the plastic tubs it comes in are bpa-free...fabulous! have not tried baking with it yet, but i did use it on my very chapped hands, and it was great. smells like ole hawaiian tropic!!! i love that beach smell!  i highly and enthusiastically recommend nutiva coconut oil...it is awesome!!!!",0.9945440999999999,"['ohhh la', 'lip balm', '* *', 'saut eacute', '65 fahrenheit', 'chia seeds', 'head toe', 'baked goods', 'bubble wrap', 'orange juice']","[', i', '. it', 'it is', 'i have', '! !', ', and', 'i it', 'i use']","['* please note', '* * please', '65 degrees fahrenheit', 'saut eacute ;', 'saut & eacute', 'jars bubble wrap', 'already posted ?', 'from head toe', 'business practice !', 'hawaiian tropic !']","['i use it', '. i use', '. it is', '. i it', 'coconut oil .', '. i love', '. i this', '. i am']"
1,B001EO5Q64,1,25,0.5312013876092397,"['hair', 'skin', 'work', 'coconut', 'dry', 'soft', 'rash', 'leave', 'tub', 'also']","the coconut oil's aroma when i put it on toast or rice is just heavenly. the taste is amazingly good too! since it came in two tubs, i have one in the kitchen for consumption and the other one in my bathroom for my hair since i researched and found that coconut oil is supposed to be good for natural hair. my mane is definitely softer to touch although it is typically not course or difficult to manage. i just got it last week so will see how it goes. the hot oil treatment with coconut oil is next on my to-do list. careful when you use it on hair though, when i do not wrap my hair, i wake up with zits (prolly from the oil on my pillow). some say it works to relieve acne, some say it causes acne. i blame it for the acne i have since i had been acne free for weeks until i applied the coconut oil on my hair.  overrall, i will be a regular buyer of this product.",0.9881438,"['extra virgin', 'short while', 'tea tree', 'extra olive', 'virgin olive', 'cleared up', 'room temp', 'their sides', 'tiny bit', 'room temperature']","['i have', ', i', '. it', '! !', ', but', 'i it', ', and', 'it is']","['extra virgin olive', 'solid room temp', 'at room temp', 'solid room temperature', 'at room temperature', 'came two tubs', 'solid at temp', 'solid at room', 'solid at temperature', 'extra virgin oil']","['. i it', '. i use', '. it is', 'it on my', 'the coconut oil', ', but i', ', i have', '. i also']"
2,B001EO5Q64,2,26,0.494387953065182,"['hair', 'skin', 'soft', 'dry', 'body', 'leave', 'moisturizer', 'cooking', 'conditioner', 'work']","i am now a confirmed addict of this stuff. if i run out, i start craving it. popcorn is just not the same without melted coconut oil and sprinkling of coarse sea salt. cannot be morre specific than to say that my body 'feels' better--joints, mobility, sense of well being since i started consumming it regularly. the scent of it is intoxicating as well. i for one do not need a scientific ""paper"" to tell me what my body needs and responds well to.",0.9788228999999999,"['healing properties', 'lauric acid', ""`` ''"", 'seborrheic dermatitis', 'within minutes', 'hot treatments', 'lip balm', 'away ...', 'sooo nice', 'since started']","['. it', 'coconut oil', 'my hair', ', i', 'i have', 'use it', 'as a', 'it is']","['! five stars', 'get away ...', 'away ... ...', 'look way better', 'face look way', 'seal the cuticle', '... not fun', 'hot oil treatments', '... ... ...', 'for hot treatments']","['. i have', 'use it a', 'it as a', 'use as a', '. i this', '. this is', 'it ! !', 'it my hair']"
3,B001EO5Q64,3,117,0.4902047919532125,"['coconut', 'smell', 'good', 'taste', 'great', 'make', 'like', 'cook', 'would', 'try']","at this point i have ordered this coconut oil several time and i feel confident that nutiva delivers a consistently excellent product. there is definitely some coconut taste due to the fact that it is a virgin product but that does not bother me at all. the taste and texture are alot more pleasant than other brands of coconut oil i have used in the past. i usually use it when making scrambled eggs or other assorted foods on the skillet. i can sometimes detect a little sweetness but i like it, especially with something salty. i have also used this oil to make chocolate truffles and baked goods and it has always come through like a champ. i highly recommend this as a great oil for any culinary purpose and i will definitely buy it again.",0.9846701999999999,"['amish country', 'arms legs', 'candida overgrowth', 'fits bill', 'head toe', 'vitamin e', 'african-american women', 'english muffins', '1.5 part', ""alzheimer 's""]","['i have', 'coconut oil', '. it', ', i', 'i it', ', and', 'use it', '. the']","['from head toe', 'microwave popcorn popper', 'solid room temp', '-- -- 02/20/2011', '-- - 01/01/2011', 'organic extra virgin', 'solid room temperature', 'added 12/18/2010 :', 'head to toe', '! another reviewer']","['. i it', '. it is', '. i use', '. this is', 'i have used', 'coconut oil i', '. i love', '. use it']"
