,product,topic,as_main_topic,as_primary_subtopic,as_secondary_subtopic,topic_coherence,top_words,best_review,best_review_fit,top_bigrams_pmi,top_bigrams_freq,top_trigrams_pmi,top_trigrams_freq
6,B0013A0QXC,6,3,17,41,0.4799223172735365,"['GOODREVIEW', 'make', 'get', 'morning', 'cup', 'love', 'taste', 'maker', 'favorite', 'rich']",i love getting my pods via amazon through the club plan.  this saves me money and i get to drink my favorite coffee every morning.  this coffee tastes wonderful and also foams which makes it look elegant.,0.9236361384391784,"['save money', 'strong flavorful', 'bold flavor', 'look forward', 'no bitterness', 'flavor no', 'pod amazon', 'cream cup', 'machine perfect', 'cup time']","['coffee love', 'coffee make', 'favorite coffee', 'love love', 'coffee best', 'coffee coffee', 'coffee pod', 'coffee senseo']","['flavor no bitterness', 'coffee bold flavor', 'senseo coffee bold', 'senseo pod make', 'love senseo pod', 'favorite senseo coffee', 'love coffee best', 'coffee pod make', 'senseo coffee make', 'love coffee pod']","['favorite senseo coffee', 'love love coffee', 'love senseo coffee', 'senseo coffee make', 'coffee bold flavor', 'coffee love senseo', 'coffee pod make', 'flavor no bitterness']"
7,B0013A0QXC,7,0,1,2,0.47869783815676115,"['tasty', 'see', 'house', 'matter', 'husband', 'fact', 'corporate', 'cleanup', 'fix', 'discontinue']","after i married my husband (for 23 years), i have been drinking maxwell house in hong kong, tokyo, singapore and then u.s. my husband has been talking about how great it is. i do not care until i try it. i cannot go back to maxwell house.",0.48222616314888,['maxwell house'],[],[],[]
8,B0013A0QXC,8,61,114,50,0.39405017605606674,"['GOODREVIEW', 'BADREVIEW', 'amazon', 'price', 'find', 'store', 'order', 'buy', 'year', 'machine']","i love the sumatra, but since this product just keeps getting more and more expensive everywhere, the best price i found was on amazon. and it was a really good price at that.  they shipped the first box of 6 packs and ups broke the box, and put 4 packs in a ups box and shipped that to me...3 of which were broken open inside that box.  i took a picture of how they tried to sneakily (is that a word?) ship only 4 packs to me.  it was sooo obvious.  i called amazon and they reshipped a new box of 6packs immediately.  great customer service!",0.9843255877494812,"['brick mortar', 'douwe egbert', 'wal mart', 'fully seal', 'post office', 'reassess euro', 'plastic waste', 'sara lee', 'urgently review', 'batch factory']","['dark roast', 'senseo pod', 'local store', 'grocery store', 'coffee maker', 'love coffee', 'coffee amazon', 'no longer']","['reassess drop euro', 'reassess euro euro', 'never brick mortar', 'wal mart target', 'drop euro euro', 'coupon target print', 'coupon print two', 'even coupon print', 'need reassess euro', 'current september per']","['dark roast pod', 'senseo coffee maker', 'local grocery store', 'senseo coffee year', 'love senseo coffee', 'senseo roast pod', 'buy senseo coffee', 'coffee can not']"
9,B0013A0QXC,9,0,0,1,0.29438515676017263,"['BADREVIEW', 'dark', 'relaxed', 'lip', 'energize', 'aah', 'slowly', 'morning', 'account', 'sale']",none,,[],[],[],[]
10,B0013A0QXC,10,0,1,2,0.2926067416107868,"['pad', 'choose', 'colombian', 'variety', 'watery', 'finish', 'rate', 'egbert', 'french', 'seller']","i do not drink coffee. but my wife, who is accustomed to drinking peet's french roast, tells me this product is very good.",0.33664947748184204,[],[],[],[]
0,B000NMJWZO,0,0,0,3,0.7452567775668988,"['say', 'bit', 'add', 'flour', 'let', 'enjoy', 'mixed', 'complaint', 'overpower', 'pure']",none,,[],[],[],[]
1,B000NMJWZO,1,2,22,32,0.6770548495376398,"['GOODREVIEW', 'BADREVIEW', 'bag', 'bake', 'try', 'one', 'even', 'cooky', 'anything', 'best']",this is the best pancake mix for those who are on a gluten free diet.,0.8222071528434753,"['manner search', 'search various', 'can imagine', 'yum debate', 'gum surprise', 'xanthan gum', 'chocolate chip', 'yum yum', 'cooky crust', 'look no']","['pancake mix', 'free pancake', 'gluten mix', 'gluten pancake', 'mix gluten', 'chocolate chip', 'mix make', 'best free']","['manner search various', 'negative manner search', 'yum debate autism', 'yum yum debate', 'xanthan gum surprise', 'u add yum', 'gum surprise cooky', 'can not imagine', 'add yum yum', 'try find replacement']","['add yum yum', 'best gluten free', 'chocolate chip cooky', 'mix gluten free', 'yum yum debate', 'absolutely gluten free', 'best pancake mix', 'can not imagine']"
2,B000NMJWZO,2,383,135,16,0.6331286507393861,"['GOODREVIEW', 'BADREVIEW', 'use', 'pamela', 'recipe', 'good', 'great', 'love', 'flour', 'try']","when i first found out a few months ago that i have celiacs, i thought i would never be making some of my favorite baked recipes again. i bought a couple of bags of gluten free flours and found them gritty and not to my liking.   i then did a lot of research by reading other peoples reviews of products and found pamela's baking and pancake mix had rave reviews. to my delight, i have made several of my own recipes with great results. i made these desserts for our 4th of july party and nobody knew they were gluten free. i had to tell my sister and my grown son (also recently diagnosed with celiacs) that they could also indulge in these tasty treats. i am looking forward to trying more of my longtime treasured recipes. i would also like to thank amazon for the great price on these items. i priced one 4 lb. bag at my local health food store and was shocked to see the 26 dollar price tag.",0.9902307987213136,"['albuquerque thankyou', 'chi soooo', 'betty crocker', 'culture natural', 'lodge logic', 'room temp', 'steam collect', 'agave nectar', 'criss cross', 'fall apart']","['baking mix', 'make pancake', 'mix make', 'bake mix', 'free mix', 'pamela mix', 'use mix', 'baking pancake']","['lodge logic griddle', 'potato grainless aluminum', 'scoop dough onto', 'starch grainless aluminum', 'coat beef stew', 'culture buttermilk natural', 'potato starch grainless', 'spice coat beef', 'ship door reasonable', 'bob red mill']","['pamela baking pancake', 'pamela pancake mix', 'gluten free diet', 'best gluten free', 'bisquick bisquick bisquick', 'chocolate chip cooky', 'gluten free pancake', 'pamela bake mix']"
3,B000NMJWZO,3,0,0,3,0.5990594929422536,"['something', 'often', 'probably', 'eater', 'strange', 'pre', 'worry', 'different', 'fantastic', 'old']",none,,[],[],[],[]
4,B000NMJWZO,4,0,0,0,0.5461415003641431,"['idea', 'donut', 'hole', 'fair', 'sauce', 'finally', 'intolerent', 'godsend', 'refrigerate', 'recreate']",none,,[],[],[],[]
5,B000NMJWZO,5,0,0,1,0.534464333618243,"['version', 'big', 'maple', 'figure', 'allergy', 'pancakes', 'saver', 'real', 'syrup', 'crepe']",none,,[],[],[],[]
6,B000NMJWZO,6,0,0,1,0.48756619008424257,"['overall', 'f', 'apple', 'ok', 'sort', 'subscription', 'eliminate', 'care', 'fact', 'paper']",none,,[],[],[],[]
7,B000NMJWZO,7,0,0,2,0.3561336877468095,"['beat', 'allow', 'sign', 'cant', 'dig', 'system', 'test', 'rye', 'barley', 'em']",none,,[],[],[],[]
8,B000NMJWZO,8,0,0,0,0.34018218333762423,"['pamela', 'gum', 'xanthan', 'baking', 'nearly', 'discount', 'scone', 'important', 'average', 'imagine']",none,,[],[],[],[]
0,B000KV61FC,0,10,35,34,0.6500240339062822,"['rope', 'BADREVIEW', 'bottle', 'GOODREVIEW', 'rubber', 'treat', 'chew', 'chewer', 'ball', 'tug']","i worked with my dogs on this toy for several days. using it as an interactive toy we played tug, and the rubber stopper became wedged tightly so that it sealed the hole, trapping the kibble inside. the goodies inside would only fall out when the rubber stopper and straw was in a very specific position, and the straw-like piece had grabbed the treat and pulled it through the hole, and the bottle had to be upside down. this was something that my dogs could not possibly do with their mouth, tongue, and feet. they would pick it up by the rubbery end, sniffing and chewing at the rubbery purple parts, making it impossible to use gravity to allow the tiny treats to fall out, let alone accomplish the amazing ""straw grabber"" feat described above. of course with no reward the motivation waned. even my highly intelligent dog got frustrated and then became indifferent. after i had left the room for 10 minutes, my other dog had chewed up the purple rubber stopper and straw, and transformed the already useless toy into just a bottle with a small hole and no rubber stopper. do not waste your money. i am not impressed with the other two toys (by this maker) that i bought: busy bouncy bone, and busy bristle bone. (see my other reviews)",0.9926822185516356,"['around house', 'length min', 'hard loud', 'last long', 'run around', 'busy bone', 'border collie', 'goody inside', 'keep occupied', 'tennis inside']","['month old', 'tug jug', 'try get', 'within minute', 'dog toy', 'not rope', 'rubber rope', 'bottle neck']","['run around house', 'around house year', 'empty soda bottle', 'rope hit ground', 'last long buy', 'tennis ball inside', 'even run around', 'soda bottle part', 'mix chew half', 'old border collie']","['not waste money', 'try get treat', 'could get treat', 'dog chew rope', 'get treat dog', 'treat pull rope', 'treat try put', 'apart rope would']"
1,B000KV61FC,1,1,6,11,0.6202969348504188,"['GOODREVIEW', 'work', 'rope', 'BADREVIEW', 'really', 'chew', 'great', 'treat', 'day', 'play']","my dog really enjoyed this. she spent hours trying to get the treats out. but in the first 10 minutes she chewed the plastic 'rope' in half out of frustration. so now the toy does not work as intended, but still i put her dog food in there since i know she will be able to get it out pretty easily, it will just take more work than the bowl. this is a really great toy, just wish the rope would have lasted a day. so be sure to supervise play before you leave your dog with this one.",0.9799994826316832,"['take work', 'get treat', 'put food', 'chew rope', 'great toy', 'toy last', 'dog love', 'toy not', 'dog food', 'food dog']","['dog love', 'food dog', 'get treat', 'great toy', 'put food', 'take work', 'toy last', 'toy not']",[],[]
2,B000KV61FC,2,0,0,0,0.5979755241642694,"['fairly', 'brand', 'gulp', 'local', 'write', 'share', 'ingest', 'anxiety', 'effectively', 'doggy']",none,,[],[],[],[]
3,B000KV61FC,3,0,0,2,0.5943770999060034,"['concept', 'outside', 'corgi', 'cotton', 'rescue', 'shepherd', 'sign', 'shelter', 'absolutely', 'four']",none,,[],[],[],[]
4,B000KV61FC,4,142,271,45,0.5543460422732283,"['GOODREVIEW', 'BADREVIEW', 'treat', 'food', 'jug', 'keep', 'one', 'love', 'would', 'kibble']","i have been searching for some good toys for my little pup.  after him beating up some of his stuffed animals, i knew i needed to provide something more durable and safe.  i came across this while searching for dog toys, and loved the idea that it is not only a toy, but a reward/education system.  after filling it with some of his favorite treats (cheerios), i put it on the ground and awaited his reaction.  he was a bit confused at first, but after pushing it and dragging it i think he finally realized how the toy will reward him with play.  took him a solid hour to go through a handful of treats, and he seemed very engaged.  did not even notice me cooking in the kitchen (he usually follows and stares and waits for food to fall).",0.9869558215141296,"['driveway bye', 'gracie annie', 'ping pong', 'nubby football', 'phone client', 'shih tzu', 'separation anxiety', 'cream cheese', 'word warning', 'jack russell']","['get food', 'dog not', 'toy dog', 'keep busy', 'toy not', 'love toy', 'chew rope', 'dog food']","['onto driveway bye', 'zuke mini bakes', 'carpet fuzzies taj', 'tends dribble try', 'vanilla infuse rope', 'ping pong ball', 'hound follow nose', 'jack russell terrier', 'moment peace work', 'show sign wear']","['great toy dog', 'toy keep busy', 'get treat not', 'love tug jug', 'figure get treat', 'not get treat', 'try get treat', 'tug jug not']"
5,B000KV61FC,5,0,0,0,0.5294187624391956,"['everyone', 'annoy', 'wheaten', 'job', 'n', 'fragile', 'squirrel', 'despite', 'purpose', 'taj']",none,,[],[],[],[]
6,B000KV61FC,6,16,72,38,0.38594032747631235,"['BADREVIEW', 'GOODREVIEW', 'make', 'bottom', 'plastic', 'break', 'floor', 'hard', 'old', 'rope']","i was so excited to get this toy for my 7 month old yellow lab.  when it arrived i filled it with kibble and soon discovered that this is the worst toy ever. it is loud and dangerous. the jug is a hard plastic that when swung around can easily bruise you and your dog and break everything in the house. in addition, because i have hard wood floors, the loud bang of the hard plastic against the floor was unbearable.  lastly, in the two days i allowed her to play with it, the rope became frayed and i kept finding pieces of string in her mouth.  i definitely do not recommend this item.",0.985482096672058,"['border collie', 'peanut butter', 'adjust difficulty', 'block hole', 'dishwasher safe', 'golden retriever', 'jaw steel', 'reason star', 'rubbery stuff', 'thank amazon']","['hard plastic', 'dog toy', 'old lab', 'get treat', 'love toy', 'dog not', 'get food', 'year old']","['slow exit kibble', 'lb corgi border', 'adjust difficulty roll', 'side let alone', 'exit kibble come', 'border collie mix', 'reason give star', 'possible grab bottom', 'bullet proof material', 'knock shake side']","['year old lab', 'bottle get food', 'can not get', 'dog love toy', 'dog month old', 'figure get food', 'hard plastic not', 'love love toy']"
7,B000KV61FC,7,0,0,1,0.3612363554487151,"['five', 'main', 'smell', 'shred', 'show', 'sorry', 'dachshund', 'short', 'indestructible', 'tear']",none,,[],[],[],[]
8,B000KV61FC,8,0,0,0,0.3530758009367992,"['tennis', 'stay', 'spaniel', 'con', 'ok', 'st', 'spin', 'trouble', 'waggle', 'pup']",none,,[],[],[],[]
9,B000KV61FC,9,0,0,0,0.29765562185031824,"['kongs', 'morning', 'case', 'golf', 'max', 'russell', 'jack', 'period', 'method', 'appear']",none,,[],[],[],[]
0,B001EO5Q64,0,0,0,4,0.6927883779670897,"['box', 'plastic', 'pack', 'container', 'ounce', 'raw', 'seal', 'c', 'cheap', 'call']",none,,[],[],[],[]
1,B001EO5Q64,1,0,0,2,0.6631943470064694,"['magnesium', 'doctor', 'kid', 'per', 'tree', 'sooo', 'co', 'everywhere', 'process', 'catalyst']",none,,[],[],[],[]
2,B001EO5Q64,2,0,0,2,0.6121164308009007,"['everyone', 'truly', 'makeup', 'shave', 'pet', 'eye', 'web', 'measure', 'lend', 'remover']",none,,[],[],[],[]
3,B001EO5Q64,3,0,0,2,0.5921580396462983,"['fat', 'saturate', 'BADREVIEW', 'saturated', 'chain', 'risk', 'disease', 'medium', 'wart', 'study']",none,,[],[],[],[]
4,B001EO5Q64,4,0,1,2,0.5799202310682722,"['pre', 'shampoo', 'disappoint', 'afterwards', 'acne', 'magic', 'non', 'louana', 'jump', 'run']",this product is like magic. i used it as a pre-shampoo step and it made my hair stronger and i noticed less to none hair shedding when rinsing and shampooing afterwards.,0.5090463757514954,[],[],[],[]
5,B001EO5Q64,5,0,0,2,0.44593273224097896,"['side', 'quantity', 'pour', 'special', 'leg', 'discover', 'seborrheic', 'dermatitis', 'barlean', 'tradition']",none,,[],[],[],[]
6,B001EO5Q64,6,0,1,1,0.42744341418064613,"['return', 'send', 'wear', 'yum', 'disappointed', 'remember', 'appear', 'essence', 'nutritional', 'delivery']","this is the absolute finest oil for baking...also great on the skin. bye-bye, canola oil and genetically modified oils! put me on automatic delivery !",0.5090700387954712,"['bye canola', 'skin bye']",[],"['great skin bye', 'skin bye canola', 'bye canola oil']",['skin bye canola']
7,B001EO5Q64,7,532,33,2,0.39014953214835546,"['GOODREVIEW', 'BADREVIEW', 'hair', 'smell', 'one', 'cook', 'try', 'well', 'flavor', 'make']","edit:  added a second part. =============================================== original post i use this with the whirleypop, which i am expecting to break any minute, but that aside, this makes near perfect popcorn.  the coconut taste is a little bit stronger than what you would find in movie theatres but overall a bit bland (which is not a bad thing).  i frankly prefer that than trading the health benefits for overly processed oil.  that and while i love coconut trading the near tasteless flavor of the oil for a strong coconut flavor would reduce it is versatility in cooking.  so when you salt this lightly with popcorn it stands on its own.  but i season mine with kernel's seasons, splenda, sugar, some salty butter flavoring along with melted nutiva, mixed then drizzled on top.  in short, it is one step short of heaven and the switch from canola is immediate and amazing.  i honestly cannot stop eating it and it is rather healthy in comparison to movie theatre popcorn as i use far less and still has a very similar oil fragrance and taste.  yes i still treat it like an oil and use about 2.5 to 3 tablespoons for a 1/3 cup of unpopped corn.  on that note, while i applaud the brave reviewers out there who put this on their hair, and eat it religiously daily this is still an oil.  perhaps a high quality one and one i may put on my split ends one day, but to me this is a yummy cooking oil you use in moderation.  it also is a tad expensive (hence subbing a star) and again i do find it too bland to use alone on toasted bread (perhaps it has to be toasted together in the toaster oven) but the quality and convenience is really good.  so if you happen to use it in other ways, good on you but i am happy with using it sparingly, and simply for popcorn.  it seems much more useful to me than using it as the latest and greatest in health fads today.  especially because oil, even when healthy, contributes a hefty amount of calories and fat to your diet.  ========================================================== note about the coconut oil hype  seems like a few people are very into the hype, so much so that if you do not write an overly glorifying review of coconut oil something is wrong with you.  i am not a believer in only scientific studies and if that were the case i would not care for reviews by buyers from amazon.  and frankly i love you reviwers as you save me time and money.  however i do have a limit on what i hear from the internet.  and whenever there is the word ""miracle"" attached to something in the title i use a heavy amount of skepticism.  and many people believe coconut and coconut oil is a ""miracle"".  sorry folks it is not.  i do realize all the benefits of coconut water by the way. coconut water is extremely healthy and even used as in emergencies to substitute for human blood, but even so i would hesitate to call coconut water a ""miracle"" as drinking it alone is not a cure for aids, cancer, etc. as suggested by some. that, to me would constitute a true miracle. and if it were true, coconuts would have been discovered a long time ago as a cure for aids/cancer, etc.  coconut water is undoubtedly good for you and i love coconuts as a whole but do use some discretion when eating oil.  to me, if you are thin, eating fat is not so much an issue when the fat is healthier and you probably need some caloric substance. extra virgin coconut oil, while still being researched, comes from a coconut and thusly is inherently healthy to some degree. however, if you are already overweight, then eating 3 tablespoons of oil, any oil, on top of what you eat amounts to 390+ calories extra which means you gain a pound in only 10 days.  it is very easy to overeat oil and that said i would really hesitate to overuse coconut oil or any oil without extensive studies.  so those reading what i wrote, as of march 3rd, 2011 coconut oil is still being heavily studied.  just google it if the following links do not show. [...]if you are on the fence, do not consider it (or anything for that matter) a miracle until long term studies are done.  if it is oil, keep in mind moderation is always the key.  do not buy the hype to eat 3 tablespoons a day if you are already overweight.",0.9977088570594788,"['ohhh la', 'chafing pump', 'indeed winner', 'bruise boo', 'surface scrap', 'amish country', 'antifungal antibacterial', 'bug bite', 'candida overgrowth', 'christmas sample']","['use coconut', 'oil use', 'use hair', 'coconut flavor', 'extra virgin', 'also use', 'oil not', 'coconut not']","['shave ohhh la', 'harvard school public', 'mold surface scrap', 'bruise boo fan', 'theater christmas sample', 'flaky foot peel', 'sample yellow gunk', 'surface scrap within', 'avoid premise naturally', 'cut bruise boo']","['coconut oil use', 'extra virgin oil', 'extra virgin coconut', 'extra coconut oil', 'coconut oil not', 'oil coconut oil', 'organic extra virgin', 'love coconut oil']"
0,B0026RQTGE,0,49,58,54,0.663505014133324,"['BADREVIEW', 'GOODREVIEW', 'greenies', 'chew', 'buy', 'treat', 'box', 'size', 'make', 'give']","i expected to recieve a box of greenies, which is why i ordered this.  i thought that it would be a nice and neat way to store them.  instead what i recieved was a bubble bag full of individually wrapped greenies.  not neat and easily stored at all.  the picture of this item shows a box, but i did not recieve a box of greenies.  i wish i would have just ordered the bag of greenies, with the ziploc top, at least that is easily stored.  my dog also has a sensitive stomach and food allergies, even though greenies do not have corn in them he still pukes them up and does not seem interested in them when i try to give him one.  my larger dog has the bigger size and he likes them just fine, so i guess it just depends on your dog.  my main complain about this purchase was that i did not recieve the box of greenies that is described.  maybe they ran out and just threw 45 individually wrapped greenies in a bubble mailer, either way, that was disappointing.",0.9907079339027404,"['bowel movement', 'brick mortar', 'high calorie', 'nutri dent', 'plaque rear', 'siberian husky', 'tasty dangerous', 'timely manner', 'zip lock', 'awhile ship']","['dog treat', 'greenies dog', 'box greenies', 'buy greenies', 'dog greenies', 'dog not', 'dental chew', 'love greenies']","['zip lock pouch', 'respectfully request amazon', 'request amazon member', 'plenty water available', 'water available drink', 'take awhile ship', 'awhile ship come', 'ship come timely', 'plaque rear teeth', 'member free year']","['like crack dog', 'love greenies teeth', 'buy greenies dog', 'buy teenie greenies', 'chew small piece', 'dental chew buy', 'dog go crazy', 'go crazy greenies']"
1,B0026RQTGE,1,0,0,2,0.6575915393575176,"['need', 'recommended', 'buildup', 'mail', 'door', 'short', 'period', 'gobble', 'reasonable', 'drive']",none,,[],[],[],[]
2,B0026RQTGE,2,384,131,41,0.5642353222834292,"['GOODREVIEW', 'BADREVIEW', 'greenies', 'teeth', 'get', 'treat', 'one', 'great', 'price', 'breath']","i bought these for my 9 yr old dog because the vet said she had stage 4 dental disease, and we really could not afford the $300+ price of teeth cleaning for her. i decided to give her one greenie everyday and see if it improved her teeth and gums. i have been giving her one a day for almost two months and her back teeth look so much better! i am very happy with this little experiment and she is too. she reminds me every night when it is time for her greenie treat. she still has a slight issue with one of her front teeth, but i think it is because she mainly chews the greenies on her back teeth. such a great item. much cheaper on amazon than at the pet store.",0.9879014492034912,"['dashchund minpin', 'hitch length', 'king charles', 'linda turner', 'notoriously finicky', 'peanut butter', 'timely manner', 'brittleness win', 'course doggies', 'mail lady']","['teeth clean', 'dog greenies', 'dog teeth', 'one day', 'give one', 'treat dog', 'pet store', 'clean teeth']","['worry brittleness win', 'brittleness win yorkies', 'life nearly thirteen', 'thank linda turner', 'dashchund minpin perfect', 'part life nearly', 'multiple bone win', 'hitch order length', 'linda turner recommend', 'holler greenie black']","['dog love treat', 'dog teeth clean', 'give one day', 'great dog love', 'help keep teeth', 'one every day', 'treat dog love', 'help clean teeth']"
3,B0026RQTGE,3,0,1,11,0.4174102479003355,"['order', 'low', 'petco', 'vendor', 'cost', 'definitely', 'trouble', 'continue', 'easy', 'toothpaste']",my dog loooves these treats. he is a 50 lb rhodesian ridgeback mutt and devours these! i am not sure about the dental impact yet as he is only had them for 2 weeks or so. but this combined with toothpaste would be more effective.,0.5805100202560425,[],[],[],[]
4,B0026RQTGE,4,0,4,11,0.37699212007318655,"['BADREVIEW', 'review', 'pet', 'cause', 'regular', 'say', 'meal', 'care', 'purchase', 'someone']","consumers beware of greenie products for dogs or cats. it contains a very toxic ingriedant called, menadione sodium bisulfite {msb},which is a synthetic {man made} form of vitamin k3 and causes cancer, organ damage {kidneys,lungs,liver,and mucous membranes}. it is also in almost all dry and canned pet foods. chech your ingredients on all of your pet treats and foods. this will kill your pets. check to see if bha,bht,and propylne glycol are listed in your treats and foods, both dry and canned. these will kill pets.",0.6701734662055969,"['esophagus intestine', 'food kill', 'wheat gluten', 'dry pet', 'kill pet', 'cause allergy', 'greenie dog', 'pet food', 'treat food', 'pet treat']","['dog not', 'dog treat', 'dry pet', 'esophagus intestine', 'food kill', 'greenie dog', 'kill pet', 'pet food']","['food kill pet', 'treat food kill']",[]
5,B0026RQTGE,5,0,2,3,0.3763475017726616,"['happy', 'poop', 'nut', 'coat', 'dollar', 'pom', 'rescue', 'exact', 'delicious', 'full']","""i love them""    - winston the dog  ""these are delicious""    - suzi the dog  ""feh....not a reasonable substitute for tunafish""    - peke the cat",0.6256706714630127,[],[],[],[]
